arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,ber,ber_std,ber_sem,ber_ci_lo,ber_ci_hi,ber_min,ber_max,ber_q05,ber_q50,ber_q95,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels,n_realizations
qkv,fh_on,model,follower,partial_band,-2.0,6.000000000000001e-05,5.4772255750516614e-05,2.449489742783178e-05,1.1990883236446924e-05,0.00010800911676355309,0.0,0.00015,1e-05,5e-05,0.00012999999999999996,0.0,6.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,follower,partial_band,2.0,6.000000000000001e-05,5.4772255750516614e-05,2.449489742783178e-05,1.1990883236446924e-05,0.00010800911676355309,0.0,0.00015,1e-05,5e-05,0.00012999999999999996,0.0,6.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,follower,partial_band,6.0,6.000000000000001e-05,5.4772255750516614e-05,2.449489742783178e-05,1.1990883236446924e-05,0.00010800911676355309,0.0,0.00015,1e-05,5e-05,0.00012999999999999996,0.0,6.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,follower,partial_band,10.0,6.000000000000001e-05,5.4772255750516614e-05,2.449489742783178e-05,1.1990883236446924e-05,0.00010800911676355309,0.0,0.00015,1e-05,5e-05,0.00012999999999999996,0.0,6.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,sweep,cw,-10.0,0.00281,0.0023418475612216948,0.001047306067966762,0.0007573178259948892,0.004862682174005111,5e-05,0.0049,0.00015000000000000001,0.00375,0.00488,1.0,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,sweep,cw,-6.0,0.04352,0.03281803239074518,0.014676670262699233,0.014754254872139497,0.07228574512786051,0.00015,0.0785,0.0038399999999999997,0.05645,0.07558,1.0,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,sweep,cw,-2.0,0.27054,0.17282681143271722,0.0772904997396187,0.11905340416324495,0.42202659583675506,0.0004,0.405,0.039889999999999995,0.348,0.40429000000000004,1.0,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,sweep,cw,2.0,0.39830000000000004,0.222470714364835,0.099491928064542,0.20329940424104792,0.5933005957589521,0.0004,0.5007,0.09847,0.4991,0.5006700000000001,1.0,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,sweep,cw,6.0,0.40557,0.21648454217333857,0.09681483047550102,0.2158164190986672,0.5953235809013327,0.01835,0.5075,0.11454000000000002,0.501,0.50634,1.0,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,sweep,cw,10.0,0.44055999999999995,0.13825696365825485,0.06183039382051517,0.31937465496186235,0.5617453450381376,0.1933,0.5075,0.2545,0.501,0.50634,1.0,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,sweep,cw,-10.0,0.00034,0.0002329162939770423,0.00010416333327999828,0.00013584361826156103,0.000544156381738439,0.0,0.00055,4e-05,0.00045,0.00054,0.125,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,sweep,cw,-6.0,0.00545,0.004060480267160524,0.0018159019797334875,0.0018908975202673825,0.009009102479732618,0.0,0.0103,0.0005700000000000001,0.0064,0.00978,0.125,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,sweep,cw,-2.0,0.03413000000000001,0.02152526422602055,0.009626390808605268,0.015262620714026277,0.05299737928597374,0.00015,0.05045,0.00521,0.04505,0.05027,0.125,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,sweep,cw,2.0,0.05022,0.027972187079311477,0.012509542357736351,0.025701747515758485,0.07473825248424151,0.0002,0.06335,0.012450000000000001,0.0629,0.06332,0.125,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,sweep,cw,6.0,0.051000000000000004,0.027388158937759945,0.012248357032679933,0.026993661346159454,0.07500633865384056,0.00205,0.0648,0.01395,0.0632,0.06452,0.125,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,sweep,cw,10.0,0.05541,0.01754075254942045,0.007844463015401372,0.040035135011756845,0.07078486498824316,0.0241,0.0648,0.03159,0.0632,0.06452,0.125,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,sweep,cw,-10.0,0.00041999999999999996,0.00022527760652137616,0.0001007472083980494,0.0002225390999968719,0.000617460900003128,0.00015,0.0006,0.00015999999999999999,0.00055,0.0006,0.12191999999999999,9e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,sweep,cw,-6.0,0.00558,0.004152047687587415,0.0018568521750532538,0.0019406366122807599,0.00921936338771924,0.00015,0.01095,0.00071,0.0067,0.01019,0.12191999999999999,9e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,sweep,cw,-2.0,0.03356,0.02160096641356585,0.009660245856084616,0.014626266040271858,0.052493733959728145,0.0002,0.0518,0.004940000000000001,0.04275,0.051269999999999996,0.12191999999999999,9e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,sweep,cw,2.0,0.048929999999999994,0.02730571368779802,0.012211486396012567,0.024995926466114544,0.07286407353388544,0.00015,0.0629,0.011920000000000002,0.0609,0.06266,0.12191999999999999,9e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,sweep,cw,6.0,0.049819999999999996,0.02657486124140632,0.011884639245681795,0.026526535109212407,0.07311346489078759,0.0023,0.0629,0.014029999999999999,0.06125,0.06266,0.12191999999999999,9e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,sweep,cw,10.0,0.053880000000000004,0.017501807049559195,0.007827046058379878,0.03853927162023926,0.06922072837976075,0.0226,0.0629,0.03027,0.06125,0.06266,0.12191999999999999,9e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,sweep,partial_band,-10.0,0.00189,0.001993552106166277,0.0008915436052151346,0.00014260664313134005,0.0036373933568686597,0.00025,0.0051,0.00025,0.0016,0.004529999999999999,1.0,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,sweep,partial_band,-6.0,0.0233,0.024893397719074027,0.011132665898157547,0.0014803757876939612,0.045119624212306045,0.0035,0.06495,0.00377,0.0199,0.05661999999999999,1.0,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,sweep,partial_band,-2.0,0.16972,0.1227296042118608,0.05488634757387305,0.06214473551226149,0.27729526448773856,0.04835,0.34155,0.0492,0.1978,0.3149,1.0,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,sweep,partial_band,2.0,0.4002,0.10876782037900731,0.04864244802638946,0.30486255374841525,0.49553744625158475,0.2677,0.49715,0.27354,0.46435,0.49269999999999997,1.0,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,sweep,partial_band,6.0,0.48767000000000005,0.014287783243036683,0.006389690915842484,0.475146435932606,0.500193564067394,0.4662,0.50005,0.46908,0.49245,0.49985,1.0,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off,omniscient,sweep,partial_band,10.0,0.49743000000000004,0.0035122286372045843,0.0015707163970621794,0.49435145243183165,0.5005085475681684,0.4925,0.50035,0.49299,0.4993,0.50029,1.0,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,sweep,partial_band,-10.0,0.00028,0.00026362852652928135,0.00011789826122551595,4.892365415809361e-05,0.0005110763458419064,0.0,0.00065,1e-05,0.00035,0.0005899999999999999,0.125,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,sweep,partial_band,-6.0,0.00295,0.0032703210851535666,0.0014625320509308506,8.348985394003366e-05,0.005816510146059967,0.0004,0.0084,0.0004,0.0027,0.007289999999999999,0.125,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,sweep,partial_band,-2.0,0.0208,0.01465209029456207,0.006552613982221141,0.007957112590252984,0.03364288740974701,0.00615,0.0412,0.0063,0.024,0.03811,0.125,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,sweep,partial_band,2.0,0.04972,0.013276840738669724,0.005937583683620805,0.03808254982491056,0.061357450175089444,0.03345,0.06085,0.03421,0.0568,0.06073,0.125,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,sweep,partial_band,6.0,0.060820000000000006,0.0016456761528320233,0.0007359687493365474,0.05937752775755339,0.062262472242446625,0.0586,0.0632,0.05898,0.06065,0.06279,0.125,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_off_blind,band_agnostic,sweep,partial_band,10.0,0.06211,0.0012121262310502154,0.0005420793299877796,0.061047544036460344,0.06317245596353965,0.0605,0.0632,0.060629999999999996,0.06265,0.06317,0.125,7.000000000000001e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,sweep,partial_band,-10.0,0.00029,0.00025836021365527626,0.00011554220008291343,6.354144914296888e-05,0.0005164585508570311,5e-05,0.0007,6e-05,0.00025,0.0006299999999999999,0.12191999999999999,9e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,sweep,partial_band,-6.0,0.00284,0.0028684490582891655,0.001282809416865966,0.00032573974391387865,0.0053542602560861215,0.00045,0.00755,0.00049,0.00245,0.006659999999999999,0.12191999999999999,9e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,sweep,partial_band,-2.0,0.02109,0.015020003328894438,0.006717149693136219,0.007924628522688739,0.03425537147731127,0.006,0.04145,0.00608,0.0258,0.03832,0.12191999999999999,9e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,sweep,partial_band,2.0,0.04883,0.013763838490769936,0.006155375699337938,0.036765685317984596,0.0608943146820154,0.0321,0.05975,0.03279,0.0582,0.05951,0.12191999999999999,9e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,sweep,partial_band,6.0,0.05997,0.0023928539445607615,0.0010701168160532752,0.05787260958128491,0.0620673904187151,0.0565,0.06245,0.05695,0.06045,0.0623,0.12191999999999999,9e-05,100000.0,1,10.0,8,5
qkv,fh_on,model,sweep,partial_band,10.0,0.06105000000000001,0.0010301698889018252,0.00046070597999157747,0.06014703287175428,0.06195296712824573,0.05985,0.06245,0.05997,0.0608,0.0623,0.12191999999999999,9e-05,100000.0,1,10.0,8,5
