jsr_db,realization,ber,mse_tau,mse_fd
0.0,13,0.4818638392857143,90.75543958899185,5.49180594748976e-10
2.0,13,0.48828125,102.68538866497246,5.555499488279574e-10
4.0,13,0.4896763392857143,124.51510728720326,5.720771309657377e-10
6.0,13,0.4896763392857143,193.02129757103347,6.037567409524971e-10
8.0,13,0.4896763392857143,298.74423321932534,6.712913460268453e-10
10.0,13,0.4896763392857143,355.22694587075523,8.44676463654556e-10
-10.0,14,0.03392850673445981,58.35619181576198,5.3049346357631e-10
-8.0,14,0.07427377619899941,63.76932630266713,5.341005474261218e-10
-6.0,14,0.17052641369047622,69.18577258335587,5.346032254306373e-10
-4.0,14,0.3146856398809524,74.94666413099789,5.348104353621713e-10
-2.0,14,0.4379650297619047,80.9818267700141,5.43682253464955e-10
0.0,14,0.47572544642857145,88.97328368963205,5.482467102249334e-10
2.0,14,0.48856026785714285,98.41352246307444,5.524727935275131e-10
4.0,14,0.4896763392857143,114.47523803115719,5.606923959175214e-10
6.0,14,0.4896763392857143,165.75524742390408,5.826986072569634e-10
8.0,14,0.4896763392857143,258.49085487507836,6.592847707443007e-10
10.0,14,0.4896763392857143,332.54534466202983,9.343767911040835e-10
