arch,modality,jammer_knowledge,jammer_model,in_channel,jsr_db,ber,ber_std,ber_sem,ber_ci_lo,ber_ci_hi,ber_min,ber_max,ber_q05,ber_q50,ber_q95,jammed_fraction,ber_clean,hop_rate_hz,dwell_bursts,slot_duration_us,num_channels,n_realizations
mc_dlsk,fh_off_blind,band_agnostic,follower,partial_band,-2.0,0.0006200000000000001,0.0002564176280991617,0.00011467344941179714,0.00039524416916990194,0.0008447558308300983,0.00025,0.0009,0.00030000000000000003,0.00065,0.0008799999999999999,0.0,0.0006200000000000001,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,follower,partial_band,2.0,0.0006200000000000001,0.0002564176280991617,0.00011467344941179714,0.00039524416916990194,0.0008447558308300983,0.00025,0.0009,0.00030000000000000003,0.00065,0.0008799999999999999,0.0,0.0006200000000000001,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,follower,partial_band,6.0,0.0006200000000000001,0.0002564176280991617,0.00011467344941179714,0.00039524416916990194,0.0008447558308300983,0.00025,0.0009,0.00030000000000000003,0.00065,0.0008799999999999999,0.0,0.0006200000000000001,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,follower,partial_band,10.0,0.0006200000000000001,0.0002564176280991617,0.00011467344941179714,0.00039524416916990194,0.0008447558308300983,0.00025,0.0009,0.00030000000000000003,0.00065,0.0008799999999999999,0.0,0.0006200000000000001,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,follower,partial_band,-10.0,0.00059,0.00013416407864998739,6e-05,0.0004724021609275968,0.0007075978390724033,0.00045,0.0008,0.00046,0.0006,0.00076,0.0,0.00059,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,follower,partial_band,-6.0,0.00059,0.00013416407864998739,6e-05,0.0004724021609275968,0.0007075978390724033,0.00045,0.0008,0.00046,0.0006,0.00076,0.0,0.00059,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,follower,partial_band,-2.0,0.00059,0.00013416407864998739,6e-05,0.0004724021609275968,0.0007075978390724033,0.00045,0.0008,0.00046,0.0006,0.00076,0.0,0.00059,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,follower,partial_band,2.0,0.00059,0.00013416407864998739,6e-05,0.0004724021609275968,0.0007075978390724033,0.00045,0.0008,0.00046,0.0006,0.00076,0.0,0.00059,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,follower,partial_band,6.0,0.00059,0.00013416407864998739,6e-05,0.0004724021609275968,0.0007075978390724033,0.00045,0.0008,0.00046,0.0006,0.00076,0.0,0.00059,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,follower,partial_band,10.0,0.00059,0.00013416407864998739,6e-05,0.0004724021609275968,0.0007075978390724033,0.00045,0.0008,0.00046,0.0006,0.00076,0.0,0.00059,100000.0,1,10.0,8,5
mc_dlsk,fh_off,omniscient,sweep,cw,-10.0,0.00489,0.005246951495868816,0.0023465080438813757,0.00029092874455897196,0.009489071255441028,0.0005,0.01345,0.00054,0.0048,0.01176,1.0,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off,omniscient,sweep,cw,-6.0,0.04124,0.03857676437961068,0.017252053500960398,0.007426596478759477,0.07505340352124051,0.00175,0.0996,0.0037400000000000003,0.0412,0.09006999999999998,1.0,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off,omniscient,sweep,cw,-2.0,0.22200999999999999,0.15120335396412343,0.06762019557794846,0.08947685203966643,0.35454314796033354,0.0102,0.4007,0.03527000000000001,0.27785,0.37771,1.0,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off,omniscient,sweep,cw,2.0,0.39335000000000003,0.1951753762645278,0.08728508177231663,0.22227438333862595,0.5644256166613741,0.0463,0.4984,0.12607000000000002,0.4806,0.49798000000000003,1.0,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off,omniscient,sweep,cw,6.0,0.45721999999999996,0.10101676593516543,0.045176071099643,0.3686765276816789,0.545763472318321,0.2766,0.5075,0.32114000000000004,0.501,0.50634,1.0,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off,omniscient,sweep,cw,10.0,0.50071,0.004835080144113422,0.002162313575779418,0.49647194326819033,0.5049480567318096,0.49405,0.5075,0.4951,0.501,0.50634,1.0,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,sweep,cw,-10.0,0.00095,0.0007960841664045329,0.00035601966237835795,0.00025221428395030886,0.001647785716049691,0.00025,0.0023,0.00031,0.0007,0.0020299999999999997,0.125,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,sweep,cw,-6.0,0.0054199999999999995,0.005007070001507868,0.0022392297782943137,0.0010311902814335366,0.009808809718566461,0.00035,0.0132,0.00068,0.00475,0.011919999999999998,0.125,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,sweep,cw,-2.0,0.028360000000000003,0.018959806169895302,0.008479083087221164,0.011741302527123833,0.044978697472876174,0.0016,0.0509,0.004900000000000001,0.03425,0.04811,0.125,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,sweep,cw,2.0,0.049859999999999995,0.02444742829010855,0.010933222306346833,0.028431278044590263,0.07128872195540972,0.0064,0.06365,0.01654,0.0591,0.06353,0.125,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,sweep,cw,6.0,0.05813,0.01250812735784218,0.00559380460867199,0.04716634443044873,0.06909365556955127,0.03585,0.0653,0.04109,0.0636,0.06501,0.125,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,sweep,cw,10.0,0.06356,0.0011944664080667973,0.0005341816170554724,0.06251302326936792,0.06460697673063209,0.06205,0.0653,0.062240000000000004,0.0636,0.06501,0.125,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,sweep,cw,-10.0,0.0013,0.0005361902647381804,0.00023979157616563595,0.0008300171469192603,0.0017699828530807395,0.00075,0.00215,0.00081,0.0011,0.0020099999999999996,0.12191999999999999,0.0008699999999999999,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,sweep,cw,-6.0,0.00591,0.0046609280191824455,0.0020844303778250785,0.0018245915311816303,0.00999540846881837,0.00075,0.0127,0.00117,0.00525,0.01176,0.12191999999999999,0.0008699999999999999,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,sweep,cw,-2.0,0.02793,0.018915720974892816,0.008459367588655786,0.011349944194249222,0.04451005580575078,0.001,0.0494,0.00425,0.0354,0.04684,0.12191999999999999,0.0008699999999999999,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,sweep,cw,2.0,0.04907,0.024479496522600296,0.010947563655900796,0.0276131695159748,0.07052683048402521,0.0057,0.06225,0.015380000000000001,0.06115,0.06223,0.12191999999999999,0.0008699999999999999,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,sweep,cw,6.0,0.05675999999999999,0.012585080452662987,0.005628219078891652,0.04572889330827116,0.06779110669172883,0.0343,0.06375,0.03973,0.0619,0.06348,0.12191999999999999,0.0008699999999999999,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,sweep,cw,10.0,0.06180999999999999,0.0015294606892627223,0.0006839956140210259,0.06046939323093542,0.06315060676906456,0.05955,0.06375,0.05993,0.0619,0.06348,0.12191999999999999,0.0008699999999999999,100000.0,1,10.0,8,5
mc_dlsk,fh_off,omniscient,sweep,partial_band,-10.0,0.0037400000000000003,0.0029954966199279877,0.0013396268137059663,0.0011143796924121588,0.006365620307587841,0.0009,0.0083,0.0009599999999999999,0.0038,0.007539999999999999,1.0,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off,omniscient,sweep,partial_band,-6.0,0.025779999999999997,0.02670712919802501,0.011943791274130672,0.0023705992638401244,0.04918940073615987,0.0047,0.07075,0.00504,0.02295,0.06141999999999999,1.0,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off,omniscient,sweep,partial_band,-2.0,0.14817,0.1056226987915003,0.047235906892955905,0.05558932371271916,0.24075067628728083,0.0446,0.2994,0.0456,0.17085,0.2748,1.0,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off,omniscient,sweep,partial_band,2.0,0.37181,0.11102957601468177,0.049653935896361724,0.27449007395247044,0.4691299260475295,0.22955,0.4779,0.23894,0.43085,0.47117,1.0,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off,omniscient,sweep,partial_band,6.0,0.48371,0.02320585594198155,0.010377974272467632,0.46336954419348014,0.5040504558065197,0.4436,0.5,0.45195,0.49085,0.49975,1.0,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off,omniscient,sweep,partial_band,10.0,0.49762000000000006,0.0038155274864689276,0.0017063557659526862,0.4942756041539205,0.5009643958460795,0.4925,0.5015,0.49295,0.4993,0.5012099999999999,1.0,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,sweep,partial_band,-10.0,0.00092,0.0003817721833764214,0.0001707337107896387,0.0005853680759054307,0.0012546319240945695,0.00035,0.0012,0.00042,0.00115,0.0012,0.125,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,sweep,partial_band,-6.0,0.0034500000000000004,0.003086057355267397,0.0013801268057682236,0.0007450011665959765,0.006154998833404025,0.00085,0.00845,0.00087,0.0033,0.007499999999999999,0.125,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,sweep,partial_band,-2.0,0.018439999999999998,0.012601755830042097,0.005635676534365683,0.007394276964125753,0.029485723035874243,0.00615,0.036,0.00616,0.021,0.03337,0.125,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,sweep,partial_band,2.0,0.04661,0.01356910092821186,0.006068286413807442,0.03471637718106369,0.058503622818936306,0.0294,0.0588,0.030449999999999998,0.0536,0.058359999999999995,0.125,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,sweep,partial_band,6.0,0.060860000000000004,0.002711872047129066,0.0012127860487324209,0.05848298302353182,0.06323701697646819,0.05645,0.0638,0.05732,0.06135,0.06341999999999999,0.125,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_off_blind,band_agnostic,sweep,partial_band,10.0,0.06257,0.0013117736085163489,0.0005866429919465506,0.06142020086400194,0.06371979913599807,0.061,0.06385,0.06107,0.06305,0.06380000000000001,0.125,0.00053,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,sweep,partial_band,-10.0,0.00116,0.0003646916505762094,0.0001630950643030009,0.0008403395479098741,0.001479660452090126,0.0007,0.00165,0.00075,0.00115,0.00159,0.12191999999999999,0.0008699999999999999,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,sweep,partial_band,-6.0,0.00402,0.0030995160912632804,0.0013861457354838274,0.0013032042811279149,0.006736795718872085,0.0012,0.00905,0.00131,0.00395,0.008069999999999999,0.12191999999999999,0.0008699999999999999,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,sweep,partial_band,-2.0,0.01848,0.012385202864709162,0.005538831104122963,0.007624090519468774,0.029335909480531226,0.0059,0.03535,0.00604,0.02165,0.03286,0.12191999999999999,0.0008699999999999999,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,sweep,partial_band,2.0,0.04605,0.01382696640626569,0.006183607361403212,0.033930352277112955,0.05816964772288705,0.02815,0.0583,0.02936,0.0542,0.05772,0.12191999999999999,0.0008699999999999999,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,sweep,partial_band,6.0,0.06000000000000001,0.003407711842277748,0.0015239750654128172,0.057013063758453816,0.06298693624154621,0.05435,0.06285,0.055400000000000005,0.06085,0.06275,0.12191999999999999,0.0008699999999999999,100000.0,1,10.0,8,5
mc_dlsk,fh_on,model,sweep,partial_band,10.0,0.06176,0.0009626785548665773,0.00043052293783258554,0.06091619054732976,0.06260380945267024,0.06085,0.0631,0.060880000000000004,0.06145,0.06296,0.12191999999999999,0.0008699999999999999,100000.0,1,10.0,8,5
